anno,IstatComune,Regione,Provincia,Comune,Popolazione,Dato riferito a,Frazione umida(1) (t),Verde (t), Carta e cartone (t),Vetro (t),Legno (t),Metallo (t),Plastica (t),RAEE (t),Tessili (t),Selettiva (t),Rifiuti da C e D (t),Pulizia stradale a recupero (t),Ingombranti misti a recupero (t),Altro (t),Totale RD (t),Ingombranti a smaltimento (t),Indifferenziato (t),Totale RU (t),Percentuale RD (%)
2010,082034,Sicilia,Palermo,CORLEONE,11373,Comune,-,-,-,4,740,-,-,-,-,-,-,-,-,-,-,4,740,6,60,4415,960,4426,760,0,"11,00%",,,,,,,,,,,
2010,082035,Sicilia,Palermo,FICARAZZI,11997,Comune,-,-,66,990,18,680,56,930,20,930,42,460,33,350,-,-,-,-,-,14,670,254,10,48,980,4504,910,4807,900,5,"28,00%",,,,,
2010,082036,Sicilia,Palermo,GANGI,7102,Comune,-,-,168,750,-,10,300,4,720,55,760,13,360,-,3,385,-,-,-,2,720,258,995,23,740,1883,120,2165,855,11,"96,00%",,,,,
2010,082037,Sicilia,Palermo,GERACI SICULO,1943,Comune,-,-,26,860,-,-,3,940,4,790,3,100,-,-,-,-,-,1,700,40,390,8,520,501,760,550,670,7,"34,00%",,,,,,,
2010,082038,Sicilia,Palermo,GIARDINELLO,2260,Comune,-,-,28,180,4,770,-,-,6,0,4,230,-,0,132,-,-,0,152,-,43,464,0,228,887,690,931,382,4,"67,00%",,,,,,
2010,082039,Sicilia,Palermo,GIULIANA,2087,Comune,-,-,28,990,7,913,8,160,43,331,9,20,17,616,-,0,115,-,-,-,-,115,145,-,622,250,737,395,15,"62,00%",,,,,,
2010,082040,Sicilia,Palermo,GODRANO,1175,Comune,-,-,2,540,-,-,-,-,1,40,-,0,6,-,-,-,-,3,586,-,423,580,427,166,0,"84,00%",,,,,,,,,,
2010,082041,Sicilia,Palermo,GRATTERI,1016,Comune,59,610,-,6,340,14,980,1,60,0,220,-,3,780,-,0,3,-,-,-,4,830,90,823,10,920,277,100,378,843,23,"97,00%",,,,
2010,082042,Sicilia,Palermo,ISNELLO,1638,Comune,143,560,-,17,200,47,440,0,400,1,569,4,950,3,300,-,0,181,-,-,-,-,218,600,18,710,313,893,551,203,39,"66,00%",,,,
2010,082043,Sicilia,Palermo,ISOLA DELLE FEMMINE,7336,Comune,-,-,50,160,26,200,46,900,28,510,16,120,8,590,-,0,615,-,-,8,572,-,185,667,-,4576,600,4762,267,3,"90,00%",,,,,
